precio_texto,tipo_y_ciudad,titulo,habitaciones_texto,banos_texto,area_texto,url_aviso,pagina
$ 450.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en belmonte a, pereira",3 Habs.,2 Baños,74 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-belmonte-a-pereira/193312578,61
$ 855.280.470,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",2681 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/192749733,61
$ 300.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en centro, pereira",2 Habs.,1 Baño,78 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/192320528,61
$ 360.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en condina, pereira",3 Habs.,2 Baños,56 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193765482,61
$ 350.000.000,"Oficina en Pereira, Risaralda","Oficina en venta en los alamos, pereira",1 Baño,36 m²,,https://www.fincaraiz.com.co/oficina-en-venta-en-los-alamos-pereira/193487959,61
$ 550.000.000,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",1519 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/192836277,61
$ 520.000.000,"Consultorio en Pereira, Risaralda","Consultorio en venta en sector belmonte, pereira",2 Ambientes,1 Baño,43 m²,https://www.fincaraiz.com.co/consultorio-en-venta-en-sector-belmonte-pereira/193836277,62
$ 675.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,5 Habs.,5 Baños,120 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193303708,62
$ 320.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en providencia, pereira",3 Habs.,1 Baño,55 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-providencia-pereira/193795909,62
$ 235.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en el poblado, pereira",2 Habs.,2 Baños,48 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-pereira/193070068,62
$ 350.000.000,"Finca en Pereira, Risaralda",Finca en venta en pereira,2 Habs.,1 Baño,128 m²,https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193312880,62
$ 1.400.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,4 Habs.,4 Baños,450 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193779240,62
$ 415.000.000,"Apartaestudio en Pereira, Risaralda","Apartaestudio en venta en cerritos, pereira",1 Hab,1 Baño,43 m²,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-cerritos-pereira/193033215,62
$ 1.100.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en galicia, pereira",3 Habs.,3 Baños,126 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/192629851,62
$ 1.500.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en los alpes, pereira",2 Habs.,3 Baños,145 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alpes-pereira/193923123,62
$ 1.700.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,5 Habs.,3 Baños,700 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193302939,62
$ 420.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,4 Habs.,2 Baños,72 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192367006,62
$ 255.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en galicia, pereira",3 Habs.,2 Baños,67 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193356914,62
$ 750.000.000,"Finca en Pereira, Risaralda","Finca en venta en la florida, pereira",2 Habs.,1 Baño,7500 m²,https://www.fincaraiz.com.co/finca-en-venta-en-la-florida-pereira/192320981,62
$ 600.000.000,"Casa en Pereira, Risaralda","Casa en venta en pueblito cafetero, pereira",4 Habs.,4 Baños,122 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pueblito-cafetero-pereira/193720981,62
$ 2.300.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en  venta en cerritos, pereira",4 Habs.,5 Baños,520 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/191885048,62
$ 440.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en pinares, pereira",2 Habs.,2 Baños,73 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193607525,62
$ 800.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en centro, pereira",3 Habs.,5 Baños,192 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/193430002,62
$ 550.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en avenida sur, pereira",3 Habs.,2 Baños,82 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-sur-pereira/192864864,62
$ 959.000.000,"Casa en Pereira, Risaralda","Casa en venta en los alamos, pereira",5 Habs.,5 Baños,300 m²,https://www.fincaraiz.com.co/casa-en-venta-en-los-alamos-pereira/193313182,62
$ 450.000.000,"Finca en Pereira, Risaralda","Finca en venta en combia, pereira",4 Habs.,2 Baños,4750 m²,https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/192867157,62
$ 600.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en galicia, pereira",3 Habs.,2 Baños,89 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193560429,62
$ 86.000.000,"Oficina en Pereira, Risaralda","Oficina en venta en centro, pereira",30 m²,,,https://www.fincaraiz.com.co/oficina-en-venta-en-centro-pereira/193662722,63
$ 370.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,5 Habs.,3 Baños,125 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193311040,63
$ 2.000.000.000,"Casa Campestre en Pereira, Risaralda",Casa campestre en venta en pereira,9 Habs.,7 Baños,500 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/192720061,63
$ 1.400.000.000,"Casa en Pereira, Risaralda","Casa en venta en combia, pereira",4 Habs.,4 Baños,350 m²,https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/193706605,63
$ 410.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,3 Habs.,3 Baños,89 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/194021283,63
$ 660.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en pinares, pereira",3 Habs.,2 Baños,89 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193484279,63
$ 670.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,3 Habs.,2 Baños,107 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193306756,63
$ 450.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,3 Habs.,2 Baños,75 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193955074,63
$ 220.000.000,"Casa en Pereira, Risaralda","Casa en venta en samaria i etapa, pereira",2 Habs.,1 Baño,50 m²,https://www.fincaraiz.com.co/casa-en-venta-en-samaria-i-etapa-pereira/193696664,63
$ 520.000.000,"Local Comercial en Pereira, Risaralda",Local en venta en pereira,129 m²,,,https://www.fincaraiz.com.co/local-en-venta-en-pereira/192386572,63
$ 1.680.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en pueblito cafetero, pereira",3 Habs.,3 Baños,380 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pueblito-cafetero-pereira/193376480,63
